counterfactual_group,target_object,sample_ids,states,gold_actions,step0_actions,step0_member_exact,step0_pair_exact,step0_same_actions,step11193_actions,step11193_member_exact,step11193_pair_exact,step11193_same_actions,comparison
shard_0_cf_0044,Drawer,shard_0_exp0_0406 | shard_0_exp0_0405,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0204,Drawer,shard_7_exp0_2137 | shard_7_exp0_2136,closed | open,"GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); OpenObject(Drawer); PutObject(KeyChain,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); PutObject(KeyChain,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); OpenObject(Drawer); PutObject(KeyChain,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); PutObject(KeyChain,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0264,Drawer,shard_7_exp0_2687 | shard_7_exp0_2686,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0265,Drawer,shard_7_exp0_2692 | shard_7_exp0_2691,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0266,Drawer,shard_7_exp0_2713 | shard_7_exp0_2712,closed | open,"GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); OpenObject(Drawer); PutObject(TissueBox,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); PutObject(TissueBox,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); OpenObject(Drawer); PutObject(TissueBox,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); PutObject(TissueBox,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0320,Microwave,shard_7_exp0_3340 | shard_7_exp0_3339,closed | open,GotoLocation(Microwave); OpenObject(Microwave) | GotoLocation(Microwave),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Microwave) | GotoLocation(Microwave),0 | 1,0,1,both_not_exact
shard_7_cf_0332,Drawer,shard_7_exp0_3447 | shard_7_exp0_3446,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0333,Fridge,shard_7_exp0_3456 | shard_7_exp0_3455,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0337,Drawer,shard_7_exp0_3472 | shard_7_exp0_3471,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0339,Drawer,shard_7_exp0_3480 | shard_7_exp0_3479,closed | open,"GotoLocation(SinkBasin); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(SinkBasin); PickupObject(DishSponge); GotoLocation(Drawer); PutObject(DishSponge,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(DishSponge); GotoLocation(Drawer); PutObject(DishSponge,Drawer)",0 | 0,0,0,both_not_exact
shard_7_cf_0389,Drawer,shard_7_exp0_4008 | shard_7_exp0_4007,closed | open,"GotoLocation(SideTable); PickupObject(RemoteControl); GotoLocation(Drawer); OpenObject(Drawer); PutObject(RemoteControl,Drawer); CloseObject(Drawer) | GotoLocation(SideTable); PickupObject(RemoteControl); GotoLocation(Drawer); PutObject(RemoteControl,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(SideTable); PickupObject(RemoteControl); GotoLocation(Drawer); OpenObject(Drawer); PutObject(RemoteControl,Drawer); CloseObject(Drawer) | GotoLocation(SideTable); PickupObject(RemoteControl); GotoLocation(Drawer); PutObject(RemoteControl,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0390,Safe,shard_7_exp0_4011 | shard_7_exp0_4010,closed | open,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),1 | 1,1,0,candidate_fixed
shard_7_cf_0391,Safe,shard_7_exp0_4013 | shard_7_exp0_4012,closed | open,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),1 | 1,1,0,candidate_fixed
shard_7_cf_0426,Drawer,shard_7_exp0_4301 | shard_7_exp0_4300,closed | open,"GotoLocation(CounterTop); PickupObject(SoapBottle); GotoLocation(Drawer); OpenObject(Drawer); PutObject(SoapBottle,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(SoapBottle); GotoLocation(Drawer); PutObject(SoapBottle,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(CounterTop); PickupObject(SoapBottle); GotoLocation(Drawer); OpenObject(Drawer); PutObject(SoapBottle,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(SoapBottle); GotoLocation(Drawer); PutObject(SoapBottle,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0427,Fridge,shard_7_exp0_4303 | shard_7_exp0_4302,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0428,Drawer,shard_7_exp0_4307 | shard_7_exp0_4306,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0439,Microwave,shard_7_exp0_4435 | shard_7_exp0_4434,closed | open,GotoLocation(Microwave); OpenObject(Microwave) | GotoLocation(Microwave),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Microwave); OpenObject(Microwave) | GotoLocation(Microwave); OpenObject(Microwave),1 | 0,0,1,both_not_exact
shard_7_cf_0440,Drawer,shard_7_exp0_4438 | shard_7_exp0_4437,closed | open,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0449,Drawer,shard_7_exp0_4513 | shard_7_exp0_4512,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0465,Drawer,shard_7_exp0_4642 | shard_7_exp0_4641,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0466,Drawer,shard_7_exp0_4646 | shard_7_exp0_4645,closed | open,"GotoLocation(Dresser); PickupObject(Pencil); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pencil,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pencil); GotoLocation(Drawer); PutObject(Pencil,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pencil); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pencil,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pencil); GotoLocation(Drawer); PutObject(Pencil,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0500,Fridge,shard_7_exp0_4876 | shard_7_exp0_4875,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0501,Drawer,shard_7_exp0_4886 | shard_7_exp0_4885,closed | open,"GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); OpenObject(Drawer); PutObject(TissueBox,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); PutObject(TissueBox,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); OpenObject(Drawer); PutObject(TissueBox,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(TissueBox); GotoLocation(Drawer); PutObject(TissueBox,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0502,Fridge,shard_7_exp0_4891 | shard_7_exp0_4890,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0514,Drawer,shard_7_exp0_4978 | shard_7_exp0_4977,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0515,Drawer,shard_7_exp0_4982 | shard_7_exp0_4981,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer); OpenObject(Drawer),1 | 0,0,1,both_not_exact
shard_7_cf_0516,Drawer,shard_7_exp0_4984 | shard_7_exp0_4983,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0540,Drawer,shard_7_exp0_5172 | shard_7_exp0_5171,closed | open,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0541,Drawer,shard_7_exp0_5174 | shard_7_exp0_5173,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0542,Drawer,shard_7_exp0_5177 | shard_7_exp0_5176,closed | open,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0543,Drawer,shard_7_exp0_5181 | shard_7_exp0_5180,closed | open,"GotoLocation(Dresser); PickupObject(CD); GotoLocation(Drawer); OpenObject(Drawer); PutObject(CD,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(CD); GotoLocation(Drawer); PutObject(CD,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(CD); GotoLocation(Drawer); OpenObject(Drawer); PutObject(CD,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(CD); GotoLocation(Drawer); PutObject(CD,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0544,Drawer,shard_7_exp0_5191 | shard_7_exp0_5190,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0545,Fridge,shard_7_exp0_5194 | shard_7_exp0_5193,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0546,Fridge,shard_7_exp0_5200 | shard_7_exp0_5199,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0547,Cabinet,shard_7_exp0_5206 | shard_7_exp0_5205,closed | open,GotoLocation(Cabinet); OpenObject(Cabinet) | GotoLocation(Cabinet),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Cabinet); OpenObject(Cabinet) | GotoLocation(Cabinet),1 | 1,1,0,candidate_fixed
shard_7_cf_0552,Fridge,shard_7_exp0_5261 | shard_7_exp0_5260,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0553,Drawer,shard_7_exp0_5263 | shard_7_exp0_5262,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer); OpenObject(Drawer),1 | 0,0,1,both_not_exact
shard_7_cf_0554,Fridge,shard_7_exp0_5265 | shard_7_exp0_5264,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge); OpenObject(Fridge),1 | 0,0,1,both_not_exact
shard_7_cf_0557,Drawer,shard_7_exp0_5298 | shard_7_exp0_5297,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0558,Drawer,shard_7_exp0_5302 | shard_7_exp0_5301,closed | open,"GotoLocation(Desk); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Desk); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer)",0 | 0,0,1,both_not_exact
shard_7_cf_0585,Fridge,shard_7_exp0_5492 | shard_7_exp0_5491,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0586,Drawer,shard_7_exp0_5498 | shard_7_exp0_5497,closed | open,"GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); PutObject(DishSponge,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); PutObject(DishSponge,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0587,Drawer,shard_7_exp0_5500 | shard_7_exp0_5499,closed | open,"GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); PutObject(DishSponge,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer) | GotoLocation(CounterTop); PickupObject(DishSponge); GotoLocation(Drawer); OpenObject(Drawer); PutObject(DishSponge,Drawer); CloseObject(Drawer)",1 | 0,0,1,both_not_exact
shard_7_cf_0637,Drawer,shard_7_exp0_5818 | shard_7_exp0_5817,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0638,Drawer,shard_7_exp0_5822 | shard_7_exp0_5821,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0639,Drawer,shard_7_exp0_5824 | shard_7_exp0_5823,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0642,Drawer,shard_7_exp0_5851 | shard_7_exp0_5850,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0643,Safe,shard_7_exp0_5853 | shard_7_exp0_5852,closed | open,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Safe); OpenObject(Safe) | GotoLocation(Safe),1 | 1,1,0,candidate_fixed
shard_7_cf_0644,Cabinet,shard_7_exp0_5859 | shard_7_exp0_5858,closed | open,GotoLocation(Cabinet); OpenObject(Cabinet) | GotoLocation(Cabinet),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Cabinet); OpenObject(Cabinet) | GotoLocation(Cabinet),1 | 1,1,0,candidate_fixed
shard_7_cf_0653,Drawer,shard_7_exp0_5908 | shard_7_exp0_5907,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0654,Drawer,shard_7_exp0_5910 | shard_7_exp0_5909,closed | open,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); OpenObject(Drawer); PutObject(Pen,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(Pen); GotoLocation(Drawer); PutObject(Pen,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0690,Fridge,shard_7_exp0_6119 | shard_7_exp0_6118,closed | open,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Fridge); OpenObject(Fridge) | GotoLocation(Fridge),1 | 1,1,0,candidate_fixed
shard_7_cf_0691,Drawer,shard_7_exp0_6126 | shard_7_exp0_6125,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0746,Drawer,shard_7_exp0_6485 | shard_7_exp0_6484,closed | open,"GotoLocation(DiningTable); PickupObject(CellPhone); GotoLocation(Drawer); OpenObject(Drawer); PutObject(CellPhone,Drawer); CloseObject(Drawer) | GotoLocation(DiningTable); PickupObject(CellPhone); GotoLocation(Drawer); PutObject(CellPhone,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(DiningTable); PickupObject(CellPhone); GotoLocation(Drawer); OpenObject(Drawer); PutObject(CellPhone,Drawer); CloseObject(Drawer) | GotoLocation(DiningTable); PickupObject(CellPhone); GotoLocation(Drawer); PutObject(CellPhone,Drawer)",1 | 1,1,0,candidate_fixed
shard_7_cf_0747,Drawer,shard_7_exp0_6491 | shard_7_exp0_6490,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0809,Drawer,shard_7_exp0_6894 | shard_7_exp0_6893,closed | open,"GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); OpenObject(Drawer); PutObject(KeyChain,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); PutObject(KeyChain,Drawer)",<unparseable> | <unparseable>,0 | 0,0,1,"GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); OpenObject(Drawer); PutObject(KeyChain,Drawer); CloseObject(Drawer) | GotoLocation(Dresser); PickupObject(KeyChain); GotoLocation(Drawer); OpenObject(Drawer); PutObject(KeyChain,Drawer); CloseObject(Drawer)",1 | 0,0,1,both_not_exact
shard_7_cf_0854,Drawer,shard_7_exp0_7127 | shard_7_exp0_7126,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
shard_7_cf_0914,Drawer,shard_7_exp0_7440 | shard_7_exp0_7439,closed | open,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),<unparseable> | <unparseable>,0 | 0,0,1,GotoLocation(Drawer); OpenObject(Drawer) | GotoLocation(Drawer),1 | 1,1,0,candidate_fixed
